next_stop_distance,total_waiting_time,wifi_count,honks,rsi,Signal,bus_stop,Turn,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Congestion
151.809252056,6,7,5,8.67998503125,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
274.361053855,1,0,1,6.7703095,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
424.940887256,2,10,2,7.08514913333333,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
207.692753813,7,7,2,8.86004879166667,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
28.399630566,1,0,0,8.43667625,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
318.399611408,3,0,2,9.017868075,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
440.576052683,1,17,1,8.5108945,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
409.672944609,2,0,0,7.718414325,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
158.121792585,5,19,4,8.06437495,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
171.051031615,2,40,5,7.62650218888889,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
176.585637396,186,31,71,8.12714959777777,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
271.615984055,1,0,0,8.9286805,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1557.126978,1,0,0,8.3265455,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
132.422038513,6,1,2,8.31245066153846,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1722.55522468,23,3,10,8.63441262272727,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
840.557244915,1,0,0,5.3062592,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
423.982248909,27,6,16,8.38642970571429,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1149.15868554,30,4,43,7.67668902727273,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1149.15868554,1,0,1,8.43428025,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
32.0969674286,9,8,9,8.87206573529412,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
51.9691048919,29,5,12,8.516601105,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1325.97729537,2,0,0,8.9370615,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
369.375326173,10,2,12,8.64576727222222,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2803.74141154,16,15,22,8.27302606296296,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
1357.55019681,4,1,1,7.48870516666667,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
436.042955264,3,4,2,8.103580475,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
20.9702980078,15,12,20,7.47467374782609,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
244.047408861,3,0,1,7.77803038,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
80.053021776,1,0,2,6.7942505,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
303.00503281,20,31,22,8.37841502,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
87.031291201,1,0,2,10.2167665,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
30.9960271832,1,0,1,8.3421095,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
76.2298318921,4,46,4,8.66155989285714,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
403.000258184,1,0,1,8.04762265,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
130.654782442,5,7,7,6.44571155384615,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
223.008339011,1,9,0,7.07556915,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
80.673017593,1,0,0,7.2695008,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
174.03139556,7,6,1,6.2471771125,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
262.768832449,8,2,6,6.89786697777778,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
164.114627726,1,0,0,8.6006775,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
293.657727546,3,9,0,6.95386251666667,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
171.971751177,3,8,6,7.65496822,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
248.570680314,2,0,2,6.76910903333333,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
155.513672297,6,7,6,7.2199031,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
178.168552181,2,8,6,7.29886778,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
186.068977736,10,7,6,7.68236855555556,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
200.730005878,5,5,4,6.5117359625,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
106.07945064,4,5,10,7.21363573333333,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
365.841889678,2,2,6,5.194328275,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
373.585117559,3,5,5,6.798949,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
373.585117559,1,7,1,7.19767,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
359.051391103,1,4,2,8.5468065,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
199.517611808,2,0,3,8.4650065,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
426.704212171,16,7,1,9.68315635416666,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
61.3005182434,3,3,0,9.53544394285714,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
216.195237122,25,4,7,9.45484928333334,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1080.98878852,2,1,2,9.28454862727273,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
385.766021317,1,0,1,12.193176,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
275.196458442,8,10,5,9.1677826,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
158.57778595,1,27,1,11.023613,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0
446.845196648,7,23,10,9.39326688636364,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
55.7517556287,1,0,0,9.638565,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
528.980936849,2,0,2,8.908931875,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
70.0416015116,5,12,9,8.695382,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1628.12972607,35,14,7,9.01153010689655,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
975.667613067,115,3,9,9.71415132063492,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2552.86307104,2,0,0,10.51444,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2552.86307104,1,0,0,9.541603,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
