,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,bus_stop
1222,0.12233671128051955,0.001584786053882726,0.0,0.0037410267989174133,0.5556148512737127,0.5828755119207084,0.0,0.4171244880792916,0.4171244880792916,0.5828755119207084,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1223,0.24727806362538612,0.00792393026941363,0.19480519480519481,0.0,0.5233657720179309,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1224,0.002292009577552461,0.001584786053882726,0.0,0.0,0.6023758654052073,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1225,0.1085298595354581,0.007798039321564277,0.01594048159146421,0.009324830439878662,0.5848256254858462,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.30685427063568604,0.693145729364314,1
1226,0.03457811064294758,0.11410459587955626,0.15584415584415584,0.30493273542600896,0.585504210272869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1227,0.40434060620149903,0.003169572107765452,0.012987012987012988,0.002317638430302383,0.5392701835507527,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1228,0.41158430407167784,0.003169572107765452,0.14285714285714288,0.02242152466367713,0.48815324085046896,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1229,0.11082440952562903,0.0020840617540967073,0.0,0.006143112405067064,0.5249216345364185,0.3150429668350223,0.0,0.6849570331649777,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3150429668350223,0.6849570331649777,1
1230,0.34123162589783074,0.04754358161648178,0.05194805194805195,0.19282511210762332,0.49880901703546343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1231,0.04650210481231752,0.0062365976265468985,0.10996943572955256,0.0,0.5077769689916499,0.0,0.0,1.0,0.0,0.4676465511755463,0.0,0.5323534488244537,0.0,1.0,0.0,0.4676465511755463,0.5323534488244537,1
1232,0.04741940129446595,0.001584786053882726,0.0,0.0,0.5976986093856035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1233,0.011300902985934292,0.003169572107765452,0.0,0.005129728026818259,0.5344300069068192,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42803532500976416,0.5719646749902358,1
1234,0.002321936765546386,0.020602218700475437,0.14285714285714288,0.0,0.5701301610942044,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1235,0.2526079613771355,0.05543047561826297,0.17252873661324153,0.0,0.5388382839801753,0.571762426926801,0.0,0.428237573073199,0.0,0.428237573073199,0.0,0.571762426926801,0.0,1.0,0.0,1.0,0.0,1
1236,0.01502453652004595,0.05071315372424723,0.0,0.08968609865470852,0.4663773100456944,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1237,0.23007740142194258,0.004754358161648178,0.20079758664791392,0.042046351243390734,0.5484649921628395,0.0,0.0,1.0,0.0,0.14760578842944239,0.0,0.8523942115705576,0.0,1.0,0.0,1.0,0.0,1
1238,0.3688613189249816,0.0031418973187447388,0.025747236469193902,0.0,0.5478669184297535,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1239,0.11846315326443496,0.006339144215530904,0.10179378413412064,0.0,0.5278627053692327,0.0,0.0,1.0,0.5404696554181778,0.0,0.0,0.4595303445818222,0.0,0.4595303445818222,0.5404696554181778,0.4595303445818222,0.5404696554181778,1
1240,0.06291995184885119,0.011093502377179081,0.28571428571428575,0.02242152466367713,0.5727201325235477,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1241,0.0077378712551341745,0.006339144215530904,0.0,0.02242152466367713,0.5476236459481215,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1242,0.04604681540478334,0.004754358161648178,0.1038961038961039,0.0,0.5062095635561648,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
